user.key;datetime;meter.reading;diff
df789230-d273-4fd0-aa24-6f5419469295;25/09/2016 08:08:59;1034361;0
df789230-d273-4fd0-aa24-6f5419469295;25/09/2016 09:08:59;1034361;0
df789230-d273-4fd0-aa24-6f5419469295;25/09/2016 10:08:49;1034376;15
df789230-d273-4fd0-aa24-6f5419469295;25/09/2016 11:08:49;1034399;23
df789230-d273-4fd0-aa24-6f5419469295;25/09/2016 12:08:49;1034420;21
df789230-d273-4fd0-aa24-6f5419469295;25/09/2016 13:08:49;1034434;14
df789230-d273-4fd0-aa24-6f5419469295;25/09/2016 14:08:50;1034506;72
df789230-d273-4fd0-aa24-6f5419469295;25/09/2016 15:08:50;1034526;20
df789230-d273-4fd0-aa24-6f5419469295;25/09/2016 16:08:50;1034555;29
df789230-d273-4fd0-aa24-6f5419469295;25/09/2016 17:08:50;1034565;10
df789230-d273-4fd0-aa24-6f5419469295;25/09/2016 18:08:55;1034573;8
df789230-d273-4fd0-aa24-6f5419469295;25/09/2016 19:08:55;1034592;19
df789230-d273-4fd0-aa24-6f5419469295;25/09/2016 20:08:55;1034592;0
df789230-d273-4fd0-aa24-6f5419469295;25/09/2016 21:08:55;1034871;279
df789230-d273-4fd0-aa24-6f5419469295;25/09/2016 22:09:01;1034892;21
df789230-d273-4fd0-aa24-6f5419469295;25/09/2016 23:09:01;1034892;0
df789230-d273-4fd0-aa24-6f5419469295;26/09/2016 00:09:01;1034901;9
df789230-d273-4fd0-aa24-6f5419469295;26/09/2016 01:09:01;1034908;7
df789230-d273-4fd0-aa24-6f5419469295;26/09/2016 02:08:48;1034964;56
df789230-d273-4fd0-aa24-6f5419469295;26/09/2016 03:08:48;1034964;0
df789230-d273-4fd0-aa24-6f5419469295;26/09/2016 04:08:48;1034964;0
df789230-d273-4fd0-aa24-6f5419469295;26/09/2016 05:08:48;1034964;0
df789230-d273-4fd0-aa24-6f5419469295;26/09/2016 06:09:02;1034964;0
df789230-d273-4fd0-aa24-6f5419469295;26/09/2016 07:09:02;1034965;1
df789230-d273-4fd0-aa24-6f5419469295;26/09/2016 08:09:02;1034965;0
df789230-d273-4fd0-aa24-6f5419469295;26/09/2016 09:09:02;1034987;22
df789230-d273-4fd0-aa24-6f5419469295;26/09/2016 10:08:57;1035014;27
df789230-d273-4fd0-aa24-6f5419469295;26/09/2016 11:08:57;1035063;49
df789230-d273-4fd0-aa24-6f5419469295;26/09/2016 12:08:57;1035088;25
df789230-d273-4fd0-aa24-6f5419469295;26/09/2016 13:08:57;1035088;0
df789230-d273-4fd0-aa24-6f5419469295;26/09/2016 14:08:46;1035158;70
df789230-d273-4fd0-aa24-6f5419469295;26/09/2016 15:08:46;1035191;33
df789230-d273-4fd0-aa24-6f5419469295;26/09/2016 16:08:46;1035231;40
df789230-d273-4fd0-aa24-6f5419469295;26/09/2016 17:08:46;1035257;26
df789230-d273-4fd0-aa24-6f5419469295;26/09/2016 18:08:49;1035301;44
df789230-d273-4fd0-aa24-6f5419469295;26/09/2016 19:08:49;1035349;48
df789230-d273-4fd0-aa24-6f5419469295;26/09/2016 20:08:49;1035350;1
df789230-d273-4fd0-aa24-6f5419469295;26/09/2016 21:08:49;1035351;1
df789230-d273-4fd0-aa24-6f5419469295;26/09/2016 22:08:59;1035439;88
df789230-d273-4fd0-aa24-6f5419469295;26/09/2016 23:08:59;1035455;16
df789230-d273-4fd0-aa24-6f5419469295;27/09/2016 00:08:59;1035456;1
df789230-d273-4fd0-aa24-6f5419469295;27/09/2016 01:08:59;1035456;0
df789230-d273-4fd0-aa24-6f5419469295;27/09/2016 02:08:59;1035512;56
df789230-d273-4fd0-aa24-6f5419469295;27/09/2016 03:08:59;1035520;8
df789230-d273-4fd0-aa24-6f5419469295;27/09/2016 04:08:59;1035520;0
df789230-d273-4fd0-aa24-6f5419469295;27/09/2016 05:08:59;1035520;0
df789230-d273-4fd0-aa24-6f5419469295;27/09/2016 06:08:48;1035520;0
df789230-d273-4fd0-aa24-6f5419469295;27/09/2016 07:08:48;1035526;6
df789230-d273-4fd0-aa24-6f5419469295;27/09/2016 08:08:48;1035534;8
df789230-d273-4fd0-aa24-6f5419469295;27/09/2016 09:08:48;1035534;0
df789230-d273-4fd0-aa24-6f5419469295;27/09/2016 10:08:56;1035583;49
df789230-d273-4fd0-aa24-6f5419469295;27/09/2016 11:08:56;1035610;27
df789230-d273-4fd0-aa24-6f5419469295;27/09/2016 12:08:56;1035627;17
df789230-d273-4fd0-aa24-6f5419469295;27/09/2016 13:08:56;1035662;35
df789230-d273-4fd0-aa24-6f5419469295;27/09/2016 14:08:55;1035728;66
df789230-d273-4fd0-aa24-6f5419469295;27/09/2016 15:08:55;1035741;13
df789230-d273-4fd0-aa24-6f5419469295;27/09/2016 16:08:55;1035781;40
df789230-d273-4fd0-aa24-6f5419469295;27/09/2016 17:08:55;1035797;16
df789230-d273-4fd0-aa24-6f5419469295;27/09/2016 18:08:47;1035797;0
df789230-d273-4fd0-aa24-6f5419469295;27/09/2016 19:08:47;1035797;0
df789230-d273-4fd0-aa24-6f5419469295;27/09/2016 20:08:47;1035813;16
df789230-d273-4fd0-aa24-6f5419469295;27/09/2016 21:08:47;1035823;10
df789230-d273-4fd0-aa24-6f5419469295;27/09/2016 22:08:59;1035908;85
df789230-d273-4fd0-aa24-6f5419469295;27/09/2016 23:08:59;1035976;68
df789230-d273-4fd0-aa24-6f5419469295;28/09/2016 00:08:59;1035977;1
df789230-d273-4fd0-aa24-6f5419469295;28/09/2016 01:08:59;1035977;0
df789230-d273-4fd0-aa24-6f5419469295;28/09/2016 02:08:57;1036038;61
df789230-d273-4fd0-aa24-6f5419469295;28/09/2016 03:08:57;1036038;0
df789230-d273-4fd0-aa24-6f5419469295;28/09/2016 04:08:57;1036038;0
df789230-d273-4fd0-aa24-6f5419469295;28/09/2016 05:08:57;1036038;0
df789230-d273-4fd0-aa24-6f5419469295;28/09/2016 06:08:58;1036039;1
df789230-d273-4fd0-aa24-6f5419469295;28/09/2016 07:08:58;1036048;9
df789230-d273-4fd0-aa24-6f5419469295;28/09/2016 08:08:58;1036049;1
df789230-d273-4fd0-aa24-6f5419469295;28/09/2016 09:08:58;1036049;0
df789230-d273-4fd0-aa24-6f5419469295;28/09/2016 10:08:46;1036067;18
df789230-d273-4fd0-aa24-6f5419469295;28/09/2016 11:08:46;1036075;8
df789230-d273-4fd0-aa24-6f5419469295;28/09/2016 12:08:46;1036094;19
df789230-d273-4fd0-aa24-6f5419469295;28/09/2016 13:08:46;1036095;1
df789230-d273-4fd0-aa24-6f5419469295;28/09/2016 14:08:54;1036170;75
df789230-d273-4fd0-aa24-6f5419469295;28/09/2016 15:08:54;1036200;30
df789230-d273-4fd0-aa24-6f5419469295;28/09/2016 16:08:54;1036214;14
df789230-d273-4fd0-aa24-6f5419469295;28/09/2016 17:08:54;1036265;51
df789230-d273-4fd0-aa24-6f5419469295;28/09/2016 18:08:54;1036277;12
df789230-d273-4fd0-aa24-6f5419469295;28/09/2016 19:08:54;1036335;58
df789230-d273-4fd0-aa24-6f5419469295;28/09/2016 20:08:54;1036354;19
df789230-d273-4fd0-aa24-6f5419469295;28/09/2016 21:08:54;1036446;92
df789230-d273-4fd0-aa24-6f5419469295;28/09/2016 22:08:46;1036471;25
df789230-d273-4fd0-aa24-6f5419469295;28/09/2016 23:08:46;1036480;9
df789230-d273-4fd0-aa24-6f5419469295;29/09/2016 00:08:46;1036488;8
df789230-d273-4fd0-aa24-6f5419469295;29/09/2016 01:08:46;1036489;1
df789230-d273-4fd0-aa24-6f5419469295;29/09/2016 02:08:58;1036545;56
df789230-d273-4fd0-aa24-6f5419469295;29/09/2016 03:08:58;1036545;0
df789230-d273-4fd0-aa24-6f5419469295;29/09/2016 04:08:58;1036545;0
df789230-d273-4fd0-aa24-6f5419469295;29/09/2016 05:08:58;1036551;6
df789230-d273-4fd0-aa24-6f5419469295;29/09/2016 06:08:55;1036552;1
df789230-d273-4fd0-aa24-6f5419469295;29/09/2016 07:08:55;1036552;0
df789230-d273-4fd0-aa24-6f5419469295;29/09/2016 08:08:55;1036557;5
df789230-d273-4fd0-aa24-6f5419469295;29/09/2016 09:08:55;1036557;0
df789230-d273-4fd0-aa24-6f5419469295;29/09/2016 10:08:45;1036576;19
df789230-d273-4fd0-aa24-6f5419469295;29/09/2016 11:08:45;1036589;13
df789230-d273-4fd0-aa24-6f5419469295;29/09/2016 12:08:45;1036613;24
df789230-d273-4fd0-aa24-6f5419469295;29/09/2016 13:08:45;1036660;47
df789230-d273-4fd0-aa24-6f5419469295;29/09/2016 14:08:45;1036717;57
df789230-d273-4fd0-aa24-6f5419469295;29/09/2016 15:08:45;1036727;10
df789230-d273-4fd0-aa24-6f5419469295;29/09/2016 16:08:45;1036740;13
df789230-d273-4fd0-aa24-6f5419469295;29/09/2016 17:08:45;1036776;36
df789230-d273-4fd0-aa24-6f5419469295;29/09/2016 18:08:51;1036795;19
df789230-d273-4fd0-aa24-6f5419469295;29/09/2016 19:08:51;1036797;2
df789230-d273-4fd0-aa24-6f5419469295;29/09/2016 20:08:51;1036798;1
df789230-d273-4fd0-aa24-6f5419469295;29/09/2016 21:08:51;1036804;6
df789230-d273-4fd0-aa24-6f5419469295;29/09/2016 22:08:56;1036823;19
df789230-d273-4fd0-aa24-6f5419469295;29/09/2016 23:08:56;1036836;13
df789230-d273-4fd0-aa24-6f5419469295;30/09/2016 00:08:56;1036851;15
df789230-d273-4fd0-aa24-6f5419469295;30/09/2016 01:08:56;1036851;0
df789230-d273-4fd0-aa24-6f5419469295;30/09/2016 02:08:43;1036914;63
df789230-d273-4fd0-aa24-6f5419469295;30/09/2016 03:08:43;1036914;0
df789230-d273-4fd0-aa24-6f5419469295;30/09/2016 04:08:43;1036914;0
df789230-d273-4fd0-aa24-6f5419469295;30/09/2016 05:08:43;1036915;1
df789230-d273-4fd0-aa24-6f5419469295;30/09/2016 06:08:56;1036915;0
df789230-d273-4fd0-aa24-6f5419469295;30/09/2016 07:08:56;1036915;0
df789230-d273-4fd0-aa24-6f5419469295;30/09/2016 08:08:56;1036959;44
df789230-d273-4fd0-aa24-6f5419469295;30/09/2016 09:08:56;1036996;37
df789230-d273-4fd0-aa24-6f5419469295;30/09/2016 10:08:51;1037019;23
df789230-d273-4fd0-aa24-6f5419469295;30/09/2016 11:08:51;1037046;27
df789230-d273-4fd0-aa24-6f5419469295;30/09/2016 12:08:51;1037080;34
df789230-d273-4fd0-aa24-6f5419469295;30/09/2016 13:08:51;1037080;0
df789230-d273-4fd0-aa24-6f5419469295;30/09/2016 14:08:44;1037162;82
df789230-d273-4fd0-aa24-6f5419469295;30/09/2016 15:08:44;1037413;251
df789230-d273-4fd0-aa24-6f5419469295;30/09/2016 16:08:44;1037420;7
df789230-d273-4fd0-aa24-6f5419469295;30/09/2016 17:08:44;1037420;0
df789230-d273-4fd0-aa24-6f5419469295;30/09/2016 18:08:44;1037421;1
df789230-d273-4fd0-aa24-6f5419469295;30/09/2016 19:08:44;1037429;8
df789230-d273-4fd0-aa24-6f5419469295;30/09/2016 20:08:44;1037433;4
df789230-d273-4fd0-aa24-6f5419469295;30/09/2016 21:08:44;1037481;48
df789230-d273-4fd0-aa24-6f5419469295;30/09/2016 22:08:54;1037496;15
df789230-d273-4fd0-aa24-6f5419469295;30/09/2016 23:08:54;1037504;8
df789230-d273-4fd0-aa24-6f5419469295;01/10/2016 00:08:54;1037505;1
df789230-d273-4fd0-aa24-6f5419469295;01/10/2016 01:08:54;1037517;12
df789230-d273-4fd0-aa24-6f5419469295;01/10/2016 02:08:56;1037572;55
df789230-d273-4fd0-aa24-6f5419469295;01/10/2016 03:08:56;1037572;0
df789230-d273-4fd0-aa24-6f5419469295;01/10/2016 04:08:56;1037572;0
df789230-d273-4fd0-aa24-6f5419469295;01/10/2016 05:08:56;1037572;0
df789230-d273-4fd0-aa24-6f5419469295;01/10/2016 06:08:45;1037573;1
df789230-d273-4fd0-aa24-6f5419469295;01/10/2016 07:08:45;1037581;8
df789230-d273-4fd0-aa24-6f5419469295;01/10/2016 08:08:45;1037607;26
df789230-d273-4fd0-aa24-6f5419469295;01/10/2016 09:08:45;1037646;39
df789230-d273-4fd0-aa24-6f5419469295;01/10/2016 10:08:50;1037753;107
df789230-d273-4fd0-aa24-6f5419469295;01/10/2016 11:08:50;1037757;4
df789230-d273-4fd0-aa24-6f5419469295;01/10/2016 12:08:50;1037799;42
df789230-d273-4fd0-aa24-6f5419469295;01/10/2016 13:08:50;1037888;89
df789230-d273-4fd0-aa24-6f5419469295;01/10/2016 14:08:49;1038254;366
df789230-d273-4fd0-aa24-6f5419469295;01/10/2016 15:08:49;1038297;43
df789230-d273-4fd0-aa24-6f5419469295;01/10/2016 16:08:49;1038308;11
df789230-d273-4fd0-aa24-6f5419469295;01/10/2016 17:08:49;1038308;0
df789230-d273-4fd0-aa24-6f5419469295;01/10/2016 18:08:42;1038308;0
df789230-d273-4fd0-aa24-6f5419469295;01/10/2016 19:08:42;1038329;21
df789230-d273-4fd0-aa24-6f5419469295;01/10/2016 20:08:42;1038361;32
df789230-d273-4fd0-aa24-6f5419469295;01/10/2016 21:08:42;1038385;24
df789230-d273-4fd0-aa24-6f5419469295;01/10/2016 22:08:55;1038476;91
df789230-d273-4fd0-aa24-6f5419469295;01/10/2016 23:08:55;1038478;2
df789230-d273-4fd0-aa24-6f5419469295;02/10/2016 00:08:55;1038478;0
df789230-d273-4fd0-aa24-6f5419469295;02/10/2016 01:08:55;1038486;8
df789230-d273-4fd0-aa24-6f5419469295;02/10/2016 02:08:51;1038553;67
df789230-d273-4fd0-aa24-6f5419469295;02/10/2016 03:08:51;1038558;5
df789230-d273-4fd0-aa24-6f5419469295;02/10/2016 04:08:51;1038558;0
df789230-d273-4fd0-aa24-6f5419469295;02/10/2016 05:08:51;1038558;0
df789230-d273-4fd0-aa24-6f5419469295;02/10/2016 06:08:53;1038558;0
df789230-d273-4fd0-aa24-6f5419469295;02/10/2016 07:08:53;1038558;0
df789230-d273-4fd0-aa24-6f5419469295;02/10/2016 08:08:53;1038559;1
df789230-d273-4fd0-aa24-6f5419469295;02/10/2016 09:08:53;1038559;0
df789230-d273-4fd0-aa24-6f5419469295;02/10/2016 10:08:41;1038559;0
df789230-d273-4fd0-aa24-6f5419469295;02/10/2016 11:08:41;1038589;30
df789230-d273-4fd0-aa24-6f5419469295;02/10/2016 12:08:41;1038611;22
df789230-d273-4fd0-aa24-6f5419469295;02/10/2016 13:08:41;1038618;7
df789230-d273-4fd0-aa24-6f5419469295;02/10/2016 14:08:52;1038678;60
df789230-d273-4fd0-aa24-6f5419469295;02/10/2016 15:08:52;1038703;25
df789230-d273-4fd0-aa24-6f5419469295;02/10/2016 16:08:52;1038719;16
df789230-d273-4fd0-aa24-6f5419469295;02/10/2016 17:08:52;1038769;50
df789230-d273-4fd0-aa24-6f5419469295;02/10/2016 18:08:47;1038800;31
df789230-d273-4fd0-aa24-6f5419469295;02/10/2016 19:08:47;1038813;13
df789230-d273-4fd0-aa24-6f5419469295;02/10/2016 20:08:47;1038839;26
df789230-d273-4fd0-aa24-6f5419469295;02/10/2016 21:08:47;1039035;196
df789230-d273-4fd0-aa24-6f5419469295;02/10/2016 22:08:41;1039050;15
df789230-d273-4fd0-aa24-6f5419469295;02/10/2016 23:08:41;1039060;10
df789230-d273-4fd0-aa24-6f5419469295;03/10/2016 00:08:41;1039060;0
df789230-d273-4fd0-aa24-6f5419469295;03/10/2016 01:08:41;1039060;0
df789230-d273-4fd0-aa24-6f5419469295;03/10/2016 02:08:54;1039123;63
df789230-d273-4fd0-aa24-6f5419469295;03/10/2016 03:08:54;1039124;1
df789230-d273-4fd0-aa24-6f5419469295;03/10/2016 04:08:54;1039124;0
df789230-d273-4fd0-aa24-6f5419469295;03/10/2016 05:08:54;1039124;0
df789230-d273-4fd0-aa24-6f5419469295;03/10/2016 06:08:52;1039124;0
df789230-d273-4fd0-aa24-6f5419469295;03/10/2016 07:08:52;1039131;7
df789230-d273-4fd0-aa24-6f5419469295;03/10/2016 08:08:52;1039136;5
df789230-d273-4fd0-aa24-6f5419469295;03/10/2016 09:08:52;1039136;0
df789230-d273-4fd0-aa24-6f5419469295;03/10/2016 10:08:42;1039172;36
df789230-d273-4fd0-aa24-6f5419469295;03/10/2016 11:08:42;1039284;112
df789230-d273-4fd0-aa24-6f5419469295;03/10/2016 12:08:42;1039377;93
df789230-d273-4fd0-aa24-6f5419469295;03/10/2016 13:08:42;1039377;0
df789230-d273-4fd0-aa24-6f5419469295;03/10/2016 14:08:40;1039455;78
df789230-d273-4fd0-aa24-6f5419469295;03/10/2016 15:08:40;1039503;48
df789230-d273-4fd0-aa24-6f5419469295;03/10/2016 16:08:40;1039517;14
df789230-d273-4fd0-aa24-6f5419469295;03/10/2016 17:08:40;1039526;9
df789230-d273-4fd0-aa24-6f5419469295;03/10/2016 18:08:46;1039526;0
df789230-d273-4fd0-aa24-6f5419469295;03/10/2016 19:08:46;1039711;185
df789230-d273-4fd0-aa24-6f5419469295;03/10/2016 20:08:46;1039719;8
df789230-d273-4fd0-aa24-6f5419469295;03/10/2016 21:08:46;1039719;0
df789230-d273-4fd0-aa24-6f5419469295;03/10/2016 22:08:51;1039740;21
df789230-d273-4fd0-aa24-6f5419469295;03/10/2016 23:08:51;1039740;0
df789230-d273-4fd0-aa24-6f5419469295;04/10/2016 00:08:51;1039752;12
df789230-d273-4fd0-aa24-6f5419469295;04/10/2016 01:08:51;1039758;6
df789230-d273-4fd0-aa24-6f5419469295;04/10/2016 02:08:40;1039822;64
df789230-d273-4fd0-aa24-6f5419469295;04/10/2016 03:08:40;1039823;1
df789230-d273-4fd0-aa24-6f5419469295;04/10/2016 04:08:40;1039823;0
df789230-d273-4fd0-aa24-6f5419469295;04/10/2016 05:08:40;1039823;0
df789230-d273-4fd0-aa24-6f5419469295;04/10/2016 06:08:52;1039823;0
df789230-d273-4fd0-aa24-6f5419469295;04/10/2016 07:08:52;1039823;0
df789230-d273-4fd0-aa24-6f5419469295;04/10/2016 08:08:52;1039823;0
df789230-d273-4fd0-aa24-6f5419469295;04/10/2016 09:08:52;1039840;17
df789230-d273-4fd0-aa24-6f5419469295;04/10/2016 10:08:47;1039878;38
df789230-d273-4fd0-aa24-6f5419469295;04/10/2016 11:08:47;1039927;49
df789230-d273-4fd0-aa24-6f5419469295;04/10/2016 12:08:47;1039941;14
df789230-d273-4fd0-aa24-6f5419469295;04/10/2016 13:08:47;1039942;1
df789230-d273-4fd0-aa24-6f5419469295;04/10/2016 14:08:39;1040013;71
df789230-d273-4fd0-aa24-6f5419469295;04/10/2016 15:08:39;1040057;44
df789230-d273-4fd0-aa24-6f5419469295;04/10/2016 16:08:39;1040211;154
df789230-d273-4fd0-aa24-6f5419469295;04/10/2016 17:08:39;1040254;43
df789230-d273-4fd0-aa24-6f5419469295;04/10/2016 18:08:39;1040266;12
df789230-d273-4fd0-aa24-6f5419469295;04/10/2016 19:08:39;1040292;26
df789230-d273-4fd0-aa24-6f5419469295;04/10/2016 20:08:39;1040292;0
df789230-d273-4fd0-aa24-6f5419469295;04/10/2016 21:08:39;1040302;10
df789230-d273-4fd0-aa24-6f5419469295;04/10/2016 22:08:51;1040328;26
df789230-d273-4fd0-aa24-6f5419469295;04/10/2016 23:08:51;1040331;3
df789230-d273-4fd0-aa24-6f5419469295;05/10/2016 00:08:51;1040339;8
df789230-d273-4fd0-aa24-6f5419469295;05/10/2016 01:08:51;1040347;8
df789230-d273-4fd0-aa24-6f5419469295;05/10/2016 02:08:51;1040402;55
df789230-d273-4fd0-aa24-6f5419469295;05/10/2016 03:08:51;1040402;0
df789230-d273-4fd0-aa24-6f5419469295;05/10/2016 04:08:51;1040402;0
df789230-d273-4fd0-aa24-6f5419469295;05/10/2016 05:08:51;1040402;0
df789230-d273-4fd0-aa24-6f5419469295;05/10/2016 06:08:38;1040402;0
df789230-d273-4fd0-aa24-6f5419469295;05/10/2016 07:08:38;1040402;0
df789230-d273-4fd0-aa24-6f5419469295;05/10/2016 08:08:38;1040444;42
df789230-d273-4fd0-aa24-6f5419469295;05/10/2016 09:08:38;1040444;0
df789230-d273-4fd0-aa24-6f5419469295;05/10/2016 10:08:44;1040444;0
df789230-d273-4fd0-aa24-6f5419469295;05/10/2016 11:08:44;1040444;0
df789230-d273-4fd0-aa24-6f5419469295;05/10/2016 12:08:44;1040490;46
df789230-d273-4fd0-aa24-6f5419469295;05/10/2016 13:08:44;1040524;34
df789230-d273-4fd0-aa24-6f5419469295;05/10/2016 14:08:44;1040608;84
df789230-d273-4fd0-aa24-6f5419469295;05/10/2016 15:08:44;1040617;9
df789230-d273-4fd0-aa24-6f5419469295;05/10/2016 16:08:44;1040660;43
df789230-d273-4fd0-aa24-6f5419469295;05/10/2016 17:08:44;1040668;8
df789230-d273-4fd0-aa24-6f5419469295;05/10/2016 18:08:40;1040712;44
df789230-d273-4fd0-aa24-6f5419469295;05/10/2016 19:08:40;1040719;7
df789230-d273-4fd0-aa24-6f5419469295;05/10/2016 20:08:40;1040854;135
df789230-d273-4fd0-aa24-6f5419469295;05/10/2016 21:08:40;1041029;175
df789230-d273-4fd0-aa24-6f5419469295;05/10/2016 22:08:50;1041035;6
df789230-d273-4fd0-aa24-6f5419469295;05/10/2016 23:08:50;1041146;111
df789230-d273-4fd0-aa24-6f5419469295;06/10/2016 00:08:50;1041158;12
df789230-d273-4fd0-aa24-6f5419469295;06/10/2016 01:08:50;1041167;9
df789230-d273-4fd0-aa24-6f5419469295;06/10/2016 02:08:48;1041223;56
df789230-d273-4fd0-aa24-6f5419469295;06/10/2016 03:08:48;1041223;0
df789230-d273-4fd0-aa24-6f5419469295;06/10/2016 04:08:48;1041223;0
df789230-d273-4fd0-aa24-6f5419469295;06/10/2016 05:08:48;1041223;0
df789230-d273-4fd0-aa24-6f5419469295;06/10/2016 06:08:50;1041223;0
df789230-d273-4fd0-aa24-6f5419469295;06/10/2016 07:08:50;1041223;0
df789230-d273-4fd0-aa24-6f5419469295;06/10/2016 08:08:50;1041271;48
df789230-d273-4fd0-aa24-6f5419469295;06/10/2016 09:08:50;1041301;30
df789230-d273-4fd0-aa24-6f5419469295;06/10/2016 10:08:38;1041363;62
df789230-d273-4fd0-aa24-6f5419469295;06/10/2016 11:08:38;1041400;37
df789230-d273-4fd0-aa24-6f5419469295;06/10/2016 12:08:38;1041432;32
df789230-d273-4fd0-aa24-6f5419469295;06/10/2016 13:08:38;1041457;25
df789230-d273-4fd0-aa24-6f5419469295;06/10/2016 14:08:45;1041557;100
df789230-d273-4fd0-aa24-6f5419469295;06/10/2016 15:08:45;1041576;19
df789230-d273-4fd0-aa24-6f5419469295;06/10/2016 16:08:45;1041648;72
df789230-d273-4fd0-aa24-6f5419469295;06/10/2016 17:08:45;1041744;96
df789230-d273-4fd0-aa24-6f5419469295;06/10/2016 18:08:45;1041744;0
df789230-d273-4fd0-aa24-6f5419469295;06/10/2016 19:08:45;1041744;0
df789230-d273-4fd0-aa24-6f5419469295;06/10/2016 20:08:45;1041754;10
df789230-d273-4fd0-aa24-6f5419469295;06/10/2016 21:08:45;1041759;5
df789230-d273-4fd0-aa24-6f5419469295;06/10/2016 22:08:36;1041767;8
df789230-d273-4fd0-aa24-6f5419469295;06/10/2016 23:08:36;1041768;1
df789230-d273-4fd0-aa24-6f5419469295;07/10/2016 00:08:36;1041783;15
df789230-d273-4fd0-aa24-6f5419469295;07/10/2016 01:08:36;1041783;0
df789230-d273-4fd0-aa24-6f5419469295;07/10/2016 02:08:49;1041839;56
df789230-d273-4fd0-aa24-6f5419469295;07/10/2016 03:08:49;1041839;0
df789230-d273-4fd0-aa24-6f5419469295;07/10/2016 04:08:49;1041839;0
df789230-d273-4fd0-aa24-6f5419469295;07/10/2016 05:08:49;1041840;1
df789230-d273-4fd0-aa24-6f5419469295;07/10/2016 06:08:46;1041840;0
df789230-d273-4fd0-aa24-6f5419469295;07/10/2016 07:08:46;1041840;0
df789230-d273-4fd0-aa24-6f5419469295;07/10/2016 08:08:46;1041869;29
df789230-d273-4fd0-aa24-6f5419469295;07/10/2016 09:08:46;1042119;250
df789230-d273-4fd0-aa24-6f5419469295;07/10/2016 10:08:35;1042152;33
df789230-d273-4fd0-aa24-6f5419469295;07/10/2016 11:08:35;1042177;25
df789230-d273-4fd0-aa24-6f5419469295;07/10/2016 12:08:35;1042192;15
df789230-d273-4fd0-aa24-6f5419469295;07/10/2016 13:08:35;1042201;9
df789230-d273-4fd0-aa24-6f5419469295;07/10/2016 14:08:35;1042320;119
df789230-d273-4fd0-aa24-6f5419469295;07/10/2016 15:08:35;1042363;43
df789230-d273-4fd0-aa24-6f5419469295;07/10/2016 16:08:35;1042388;25
df789230-d273-4fd0-aa24-6f5419469295;07/10/2016 17:08:35;1042436;48
df789230-d273-4fd0-aa24-6f5419469295;07/10/2016 18:08:42;1042462;26
df789230-d273-4fd0-aa24-6f5419469295;07/10/2016 19:08:42;1042465;3
df789230-d273-4fd0-aa24-6f5419469295;07/10/2016 20:08:42;1042899;434
df789230-d273-4fd0-aa24-6f5419469295;07/10/2016 21:08:42;1042955;56
df789230-d273-4fd0-aa24-6f5419469295;07/10/2016 22:08:48;1042984;29
df789230-d273-4fd0-aa24-6f5419469295;07/10/2016 23:08:48;1043045;61
df789230-d273-4fd0-aa24-6f5419469295;08/10/2016 00:08:48;1043054;9
df789230-d273-4fd0-aa24-6f5419469295;08/10/2016 01:08:48;1043054;0
df789230-d273-4fd0-aa24-6f5419469295;08/10/2016 02:08:36;1043110;56
df789230-d273-4fd0-aa24-6f5419469295;08/10/2016 03:08:36;1043117;7
df789230-d273-4fd0-aa24-6f5419469295;08/10/2016 04:08:36;1043117;0
df789230-d273-4fd0-aa24-6f5419469295;08/10/2016 05:08:36;1043117;0
df789230-d273-4fd0-aa24-6f5419469295;08/10/2016 06:08:47;1043117;0
df789230-d273-4fd0-aa24-6f5419469295;08/10/2016 07:08:47;1043118;1
df789230-d273-4fd0-aa24-6f5419469295;08/10/2016 08:08:47;1043166;48
df789230-d273-4fd0-aa24-6f5419469295;08/10/2016 09:08:47;1043378;212
df789230-d273-4fd0-aa24-6f5419469295;08/10/2016 10:08:43;1043388;10
df789230-d273-4fd0-aa24-6f5419469295;08/10/2016 11:08:43;1043415;27
df789230-d273-4fd0-aa24-6f5419469295;08/10/2016 12:08:43;1043416;1
df789230-d273-4fd0-aa24-6f5419469295;08/10/2016 13:08:43;1043416;0
df789230-d273-4fd0-aa24-6f5419469295;08/10/2016 14:08:35;1043470;54
df789230-d273-4fd0-aa24-6f5419469295;08/10/2016 15:08:35;1043471;1
df789230-d273-4fd0-aa24-6f5419469295;08/10/2016 16:08:35;1043471;0
df789230-d273-4fd0-aa24-6f5419469295;08/10/2016 17:08:35;1043471;0
df789230-d273-4fd0-aa24-6f5419469295;08/10/2016 18:08:34;1043471;0
df789230-d273-4fd0-aa24-6f5419469295;08/10/2016 19:08:34;1043471;0
df789230-d273-4fd0-aa24-6f5419469295;08/10/2016 20:08:34;1043471;0
df789230-d273-4fd0-aa24-6f5419469295;08/10/2016 21:08:34;1043471;0
df789230-d273-4fd0-aa24-6f5419469295;08/10/2016 22:08:45;1043471;0
df789230-d273-4fd0-aa24-6f5419469295;08/10/2016 23:08:45;1043471;0
df789230-d273-4fd0-aa24-6f5419469295;09/10/2016 00:08:45;1043472;1
df789230-d273-4fd0-aa24-6f5419469295;09/10/2016 01:08:45;1043472;0
df789230-d273-4fd0-aa24-6f5419469295;09/10/2016 02:08:49;1043527;55
df789230-d273-4fd0-aa24-6f5419469295;09/10/2016 03:08:49;1043527;0
